,x1,x2,label
0,-0.12622848779994,0.5069435360721468,0
1,-0.07923629891613182,-1.754177436957034,0
2,-1.1500088097184713,-1.0045536267485065,0
3,-1.9384315988631464,-1.4020184491627523,0
4,-0.24097392479595714,0.24100411801601695,0
5,-0.8774388310988932,-0.7208974065495979,0
6,-0.09926694632271649,-1.1275684686974483,0
7,-2.917551896019102,-2.3375665832030474,0
8,-0.8368194739600926,0.19117279559039901,0
9,-0.8302159501600739,-0.8904063634083156,0
10,-3.3265770796980583,-0.8273823907999542,0
11,-3.043191969401243,-0.8449189727159803,0
12,-1.414070818183435,-1.453182537876704,0
13,-1.154299397600289,-0.7583833146953405,0
14,-0.5382823630966893,-2.2888589738207985,0
15,-1.0605104606590958,-0.784813198696886,0
16,-0.007356235010771095,-0.715800561530412,0
17,-1.0387577322545893,-1.145880593268696,0
18,-2.0548432929301113,-1.0481997925354176,0
19,-1.1329444763844494,-1.0195250108472647,0
20,-0.878174294957184,-3.1483412449494623,0
21,-0.19055767924977252,-1.5816710029163592,0
22,-0.958888261261609,-0.4520486742252535,0
23,-0.2645102239660143,-2.2074220293673394,0
24,0.311087783520946,-1.9867883934915425,0
25,0.21073461725646636,0.6859850749153955,0
26,0.23191750977184777,-2.4890159182006752,0
27,-1.0453228284821066,-1.6610007319580196,0
28,-3.339676586488551,-1.2281731596119374,0
29,-2.2736063989430124,0.7161784064211754,0
30,0.14969265987377356,-1.2210144244547791,0
31,-2.1618855926096474,-2.040589553474335,0
32,-0.28263768602321804,-0.9460686638434335,0
33,-2.3380399309099236,-0.8611943187611477,0
34,-1.9438613328775385,-2.394659662287841,0
35,-1.9164335476966001,-0.8266467594287943,0
36,1.3961895605393515,-1.4956772183074587,0
37,-2.4359973295636914,-2.696355635543827,0
38,-0.44540229042401847,-0.21518297407631282,0
39,-2.9579616833986564,-2.465361036586926,0
40,-2.4575487306215074,-2.080667316664936,0
41,-1.7946999317374024,-1.4012419676103747,0
42,-1.6286273241630362,-2.1006808822358423,0
43,-0.8951581920602287,-2.3684122764775557,0
44,-1.3293765305533345,1.0623956163430717,0
45,0.4436514659615489,-2.1602389599354352,0
46,-0.20955258727921955,-0.16616948137518306,0
47,-0.31381040353154677,-1.8197100774042327,0
48,-2.1555336291320044,-1.0173962576162494,0
49,-1.830979877733986,-0.6519159605524518,0
50,-0.41406934202258516,-0.6127113249542409,0
51,-1.4326597223466329,-1.0919837931513052,0
52,-1.9310969423575952,-1.7494462236089197,0
53,-1.6875360625212399,-1.1612549952962867,0
54,-1.82427063603225,-2.877581628726707,0
55,0.7872907857755203,-0.26529016858992027,0
56,-1.7659820026174238,-0.17162351579383373,0
57,-2.4219702849800906,-0.9324196460339055,0
58,-2.121835719713356,0.22713647335631104,0
59,-1.9319243525210648,0.6047203845361384,0
60,1.9715364220689104,1.0897558031667207,0
61,1.1579293837607896,0.3959157269567707,0
62,0.49528029213531266,1.2679926019418073,0
63,-0.12326868328455398,2.537078190875408,0
64,1.1461848671243764,0.08732635045418113,0
65,2.0430927377826964,0.194587053343936,0
66,0.7812472696300514,0.38963745404857275,0
67,-1.7048847884958525,1.2358248663858313,0
68,1.2506936654721967,2.5206872582076647,0
69,1.28565907965486,-1.273566400240402,0
70,1.5667999953946832,3.840205511367139,0
71,2.120268176566742,0.7375549854838559,0
72,2.3504620227928177,-0.18887324877389555,0
73,0.7534034365572405,0.28322105979493395,0
74,2.1795682751290677,-0.8619558309560986,0
75,-0.018329374485633654,0.7654091137570568,0
76,2.141103808495672,0.647629318373569,0
77,0.7596439378509916,-0.03126532030118634,0
78,3.989767707510573,0.5769197863387221,0
79,1.549609046083698,0.021115055611926392,0
80,1.639988098222474,0.23112935881436536,0
81,0.0024733026807123304,0.12481552413861674,0
82,1.234650695552386,1.1074013559610225,0
83,-0.17177870293423236,1.2228654298284596,0
84,0.5978887833666263,0.2241861656539551,0
85,-1.3896459763132638,1.3458970594532886,0
86,0.15797733396612867,3.8018528136249,0
87,1.6170038920804974,2.013352071014313,0
88,0.6618351101733863,0.8341292947685014,0
89,-0.7595070056169593,1.1058426107765718,0
90,0.45056437331748844,2.2396079638263453,0
91,0.7966850039714577,1.9906330897200557,0
92,1.7286886343414998,1.222825498340009,0
93,0.7170184646709308,1.5822459936995963,0
94,1.1309811060517672,2.2555072458819554,0
95,2.5165290117393946,-1.0742436596890759,0
96,0.35541883055186596,0.7829149043244653,0
97,0.11016399763187035,1.4935672773707283,0
98,0.524971126954676,2.1086337711081917,0
99,1.8255123712620032,1.654701208692503,0
100,-0.40401641835685065,-0.040386354398400215,0
101,-0.06870298143983011,-0.24161496183425712,0
102,1.4054927767806078,1.9889894817916831,0
103,-0.08735995057781043,1.606303729451106,0
104,0.029248925683343918,-1.4187703624880976,0
105,0.40308289203900294,0.7035737061076675,0
106,-0.8539443755231619,2.5537319832618373,0
107,2.637140602597028,0.5632745366884413,0
108,1.721270393806605,1.1433746793788846,0
109,1.8782677489860513,-1.647997620338626,0
110,1.273039530417939,1.8735165840842845,0
111,0.5892757287560025,1.2128033432937568,0
112,1.6074921645512514,1.1868977226003952,0
113,0.10758180059262523,0.9234540035267156,0
114,-0.25578253153537256,1.9946767332115525,0
115,2.5488917394572788,0.37442707071811954,0
116,1.960330391927204,-0.3185931412616818,0
117,1.2525045842891736,1.4925595615991043,0
118,1.3792038773156736,0.09723257366504501,0
119,0.8545662359639792,2.1613970803363793,0
120,-0.9442462454481001,1.3850021342822558,1
121,-1.9456049353162053,2.152839842403525,1
122,-0.14024142125861772,1.2906118257676624,1
123,-1.821582703940483,-1.3388450501667886,1
124,-1.1501863768667946,2.071082579934018,1
125,-1.8749849903028553,1.6211653076472654,1
126,-0.31005145300550185,0.10934060359925346,1
127,-0.96772447356253,0.5800053168008451,1
128,-1.400134969584231,0.4006013198314914,1
129,0.38961734810166293,0.9425359646626548,1
130,-1.7057696504331825,0.5513221689810508,1
131,1.410647337035646,2.6990373828450562,1
132,1.569780403034574,1.3325404349810226,1
133,-1.469830130905283,0.12438091594013323,1
134,1.1650481021884098,0.042448718081976256,1
135,0.1864399552022169,0.15473104907425228,1
136,-2.36193104911181,1.2307357624775361,1
137,-0.4290029121010256,-0.04411734946438317,1
138,-1.4286258088925334,0.611918847874019,1
139,-1.8401752380612395,0.7780978494151543,1
140,-1.020158950004146,-1.057938795100033,1
141,-0.6733059420133507,1.8085750167174308,1
142,-0.2604418446343798,0.12520685151705713,1
143,-2.121368757023074,0.11489393389247804,1
144,-2.286731076198036,0.22353458250257507,1
145,2.43779602710526,1.6598265656804232,1
146,1.049516736636412,2.0252417808737073,1
147,-0.6540166328383584,0.2734897800017111,1
148,0.3797684016116436,0.12652817003415429,1
149,0.14965262781160016,1.0712183075467292,1
150,-2.349924369928901,1.6676914633177873,1
151,0.7995655063703737,-0.05098241211085419,1
152,-0.35333298251327605,-0.30387606054568894,1
153,-1.7523685797276596,2.689436750301161,1
154,-1.7318469447621592,0.8897393037838554,1
155,2.4326207370332273,1.1869091189852203,1
156,-1.262868297589042,0.02371808836249123,1
157,-1.1032079797044876,-1.2396398104515622,1
158,-2.4518412533894463,-0.31889069615923793,1
159,-1.4481084370528645,-0.30094415617158954,1
160,1.1758464876873023,-1.4547169881157718,1
161,2.2785732921695616,-0.6272505413282624,1
162,1.5573098967166383,-1.101940399229309,1
163,1.2494787765131559,0.3499441239574743,1
164,0.20082799115195948,-1.275103465742859,1
165,0.09747793389955772,-1.0409819697546931,1
166,2.2828855535053902,-0.02421224843329217,1
167,1.8358903563988336,-0.8787313585432428,1
168,-0.1713176049822731,-1.0208219406065075,1
169,0.17987708200862096,-1.3292771701227943,1
170,1.2764655800980549,-1.2922408766885591,1
171,1.360312350566538,-1.7670003049420728,1
172,3.3714049511876354,-2.928444298666548,1
173,0.7147845172883764,-0.5023683510350674,1
174,0.7484716184494404,-3.8872847635626226,1
175,0.7678022322247846,-1.9624384462165037,1
176,1.4885564440637138,-0.9824419038536945,1
177,0.9113518394569919,-2.78628457149727,1
178,-0.5721747379634365,-2.26502800834628,1
179,1.337095203205923,0.7005706729112127,1
180,0.9520184808267993,-0.6887280725515843,1
181,0.0027978685215217514,-0.6440819710024996,1
182,-1.799150092294659,-2.5264465748386504,1
183,2.1549718612923945,-0.8088627698165196,1
184,0.0826002479826764,0.025872303681154785,1
185,1.9203474977153956,-0.4231964941242,1
186,1.9012303126158598,0.10490419323334232,1
187,1.7086595754464535,-1.1917020383957366,1
188,0.6184754562311661,-0.3697978352387189,1
189,0.1732359984899895,-1.0844470581077534,1
190,0.5014978679366322,0.6674915225254416,1
191,-0.21919872734373813,-0.8759471207363617,1
192,2.432270390721558,-0.3792742990225,1
193,0.9610523434502204,-0.023076693970582207,1
194,2.765386931504196,-0.05455163756410575,1
195,1.1520208747379637,-2.0557682883286486,1
196,0.9205509114361833,-1.9339659993002054,1
197,1.0539349269072147,0.3345082741218912,1
198,-0.3699106283949569,0.20606524082930466,1
199,1.2835075146528148,-2.373768027777252,1
